user,event,outcome,dist
618158373,2458488006,0.0,-1.08202219794
620761021,2007279414,1.0,1.68866029031
620761021,3048578499,0.0,-1.08204253989
620761021,268233790,1.0,4.41551861605
620761021,3849306291,1.0,27.312898661
620761021,1816813281,1.0,74.2847550439
620761021,4244463632,1.0,12.7340277483
620761021,1203717384,1.0,32.9314904967
620761021,952519340,1.0,125.209090832
629450757,1155472355,0.0,-1.08201837484
629450757,2529072432,1.0,33.2290538524
629450757,2605913428,0.0,-1.08201884485
629450757,2093319113,1.0,1.53278636626
629450757,955398943,1.0,47.4447791003
629450757,3655295959,0.0,-0.73096195797
632808865,2845303452,0.0,-1.98645136065
632808865,3122144172,0.0,-1.08201785141
632808865,2763545469,0.0,-1.08202008396
632808865,1007958512,0.0,-1.08201867393
632808865,369518307,0.0,-1.08201232879
632808865,1777515147,0.0,-1.08201973145
632808865,2663939214,0.0,-1.08004377869
632808865,1436244041,0.0,-1.08201491384
632808865,1179651886,0.0,-1.08191480161
632808865,3149276646,0.0,-1.08201879143
632808865,1436244041,0.0,-1.08201491384
632808865,4231864079,0.0,-1.98643843536
632808865,4099353109,0.0,-1.08202290402
632808865,4021003478,0.0,-1.08201914394
634885878,240779043,0.0,-1.082013147
634885878,1656987460,0.0,-1.082013382
634885878,566999193,0.0,-1.082013147
634885878,2501395085,0.0,-1.0820134995
634885878,2576330471,0.0,-1.0820134995
634885878,4138736243,0.0,-1.08201714209
635387882,1090232199,0.0,-1.08200937642
635387882,1953860425,0.0,-1.08200972893
635387882,1214944988,0.0,-1.08200773139
635387882,3926217735,0.0,-1.08200937642
635387882,2025136511,0.0,-1.08201090396
635387882,423625913,0.0,-1.08200867141
637288269,1270187219,0.0,-1.082012854
637288269,1368421884,0.0,-1.08201426403
637288269,3536174216,0.0,-1.0820129715
637288269,1113399408,0.0,-1.08201379402
637288269,211705000,0.0,-1.08201238399
637288269,4060638267,0.0,-1.08201367652
637288269,3194427881,0.0,-1.08201308901
637288269,989778450,0.0,-1.08201156147
637288269,1102811972,0.0,-1.08201391153
637288269,82067590,0.0,-1.082012619
637288269,24198566,0.0,-1.08201379402
637288269,2184211588,0.0,-1.08201379402
638210143,4034103347,0.0,-1.08201534594
638210143,3908056289,0.0,-1.08201851851
638210143,2424645360,0.0,-1.08201981104
638210143,2251550828,0.0,-1.08201863601
638210143,2119230408,0.0,-1.08201981104
638210143,2922254733,0.0,-1.08201123335
639318962,763000217,0.0,-1.08200885819
639318962,2745787469,0.0,-1.08201132575
639318962,1713695535,0.0,-1.08200874069
639318962,310352532,0.0,-1.08201026823
639318962,1638217350,0.0,-1.08201144325
639318962,3360357269,0.0,-1.08201167826
640531312,2498491194,1.0,11.4006888417
640531312,2007279414,0.0,-1.08193625084
640531312,3048578499,0.0,-1.08201328269
640531312,268233790,1.0,2.52405848952
640531312,2417896230,0.0,-1.08201128515
640531312,2073609284,1.0,13.4001096234
640531312,3103100779,1.0,2.0463600481
640531312,952519340,1.0,31.4489068639
640550522,1900273727,1.0,1.53315605733
640550522,2497077318,0.0,-1.08202276878
640550522,650834187,0.0,-1.08202335629
640550522,2415873572,1.0,5.73592571003
640550522,97217712,1.0,4.44145778457
640550522,914475803,0.0,-1.08202605885
640550522,2900759497,0.0,-1.08202535384
640550522,2389263741,1.0,1.53271184074
640550522,354604902,0.0,-1.0820237088
640550522,2806565970,1.0,1.97101365303
640550522,3010455159,0.0,-1.08202312129
645859586,4279419003,0.0,-1.08201233138
645859586,562418181,0.0,-1.08200116863
645859586,1720927892,0.0,-1.08201350641
645859586,746553995,0.0,-1.08201233138
645859586,3992564419,0.0,-1.08200986382
645859586,275278465,0.0,-1.08201221388
645859586,1357625745,0.0,-1.08200234366
648323757,1068825763,1.0,2.86742669911
648323757,2337118881,0.0,-1.08201347764
648323757,15160790,0.0,-1.08201488767
648323757,1724912572,0.0,-1.08201488767
648323757,2325542576,1.0,7.56315534973
648323757,1140450948,0.0,-1.08201336014
648889363,3254991059,0.0,-0.717548526063
648889363,2224313777,0.0,-1.08201465974
648889363,719337372,1.0,17.9866073315
648889363,1421349430,0.0,-1.08201642228
648889363,1205670273,1.0,4.53757634395
648889363,3610629096,0.0,-1.08200267448
651367901,3208240371,0.0,-1.08201136133
651367901,314870193,0.0,-1.08201053881
651367901,2835968684,0.0,-1.08201218385
651367901,951253136,0.0,-1.08203174925
651367901,887883465,0.0,-1.0820145339
651367901,1993452587,0.0,-1.98643112277
654235318,3501620432,0.0,-1.08203192539
654235318,2986124911,1.0,1.67774372114
654235318,3557752126,0.0,-1.08203310041
654235318,3183605169,0.0,-1.08203451044
654235318,2490603461,0.0,-1.08203509796
654235318,1081122807,0.0,-1.08203028035
656664529,2529072432,1.0,33.2241179657
656664529,4200394007,0.0,-1.08202836275
656664529,2763790767,0.0,-0.477146144595
656664529,844299203,0.0,-0.828723127212
656664529,705007381,0.0,-0.828721717181
656664529,1517488130,0.0,-1.0180164812
661907327,952519340,1.0,99.0318684802
661907327,1203717384,1.0,25.6228867687
661907327,2149464820,1.0,16.5672430908
661907327,268233790,1.0,3.18649044373
661907327,1269035551,1.0,13.7637468918
661907327,2007279414,1.0,1.03265517284
661907327,2498491194,1.0,43.6276215528
662608699,3089753442,0.0,-1.08201000508
662608699,2923324245,0.0,-1.08201012258
662608699,2687062464,0.0,-1.08201247263
662608699,402791862,0.0,-1.08201247263
662608699,1883524093,0.0,-1.0820111801
662608699,1644825434,0.0,-1.08201176762
662608699,533036818,0.0,-1.08201047509
662608699,2919165814,0.0,-1.08201188512
662608699,3598658828,0.0,-1.08200542248
662608699,1441829270,0.0,-1.08201235513
662608699,2616539931,0.0,-1.08201129761
662608699,90454601,0.0,-1.08201388266
662608699,3432310055,0.0,-1.08201317765
662608699,2456916148,0.0,-1.08201071009
662608699,3895533864,0.0,-1.08201223763
662608699,742353739,0.0,-1.08201482268
662608699,2987370835,0.0,-1.08201317765
662608699,2688159351,0.0,-1.08200859505
662922355,2559837086,0.0,-1.08201605319
662922355,3524825540,0.0,-1.08200982555
662922355,595302748,0.0,-1.08201158809
662922355,3038741300,0.0,-1.0820118231
662922355,3319862596,0.0,-1.0820120581
662922355,2078051662,0.0,-1.08201241061
662922355,2703345903,0.0,-1.0820119406
662922355,1748236069,0.0,-1.08201335063
662922355,3933492324,0.0,-1.08202051829
665747414,3761092488,1.0,0.724416243817
665747414,2167106569,0.0,-1.08201127198
665747414,1901044782,0.0,-1.08202055469
665747414,2305662938,0.0,-1.08202008468
666374166,3628957138,0.0,-1.08201082473
666374166,4147201367,0.0,-1.08201058972
666374166,205295897,0.0,-1.08201117724
666374166,1944996876,0.0,-1.08201047222
666374166,899115709,0.0,-1.08201035472
666374166,786960145,0.0,-1.08201552483
666374166,2407779614,0.0,-1.08201235226
668160678,2646392315,0.0,-1.98644079366
668160678,1733435510,0.0,-1.98643738608
668160678,3759077194,0.0,-1.98643515353
668160678,2381400760,0.0,-1.08201774215
668160678,1973598569,0.0,-1.08201691963
668160678,3590775294,0.0,-1.0820152746
668160678,3527259407,0.0,-1.98643656357
668356259,3779036237,0.0,-1.08201126525
668356259,1296215153,0.0,-1.08201091274
668356259,3572440355,0.0,-1.08200926771
668356259,3293018394,0.0,-1.08201161776
668356259,3887489328,0.0,-1.08201044273
670504249,1635880727,1.0,3.31942968243
670504249,1948173913,0.0,-1.08201759955
670504249,1769873692,0.0,-1.08201853957
670504249,2412119621,0.0,-1.08201783456
670504249,141146193,0.0,-1.08201795206
670504249,629780337,0.0,-1.08201900958
675129768,2237504401,0.0,-1.08200594969
675129768,2073622327,0.0,-1.08202204565
675129768,2872892494,1.0,1.53326958497
675129768,4193610911,1.0,1.72248611532
675129768,3735036412,1.0,4.46591551496
675129768,3793544347,0.0,-1.08202051812
677676622,3876947098,0.0,-1.98644633126
677676622,1148695493,0.0,-1.08201928466
677676622,1587680670,0.0,-1.08202504229
677676622,3793452317,0.0,-1.08201111212
677676622,2803195749,1.0,2.94161076245
677676622,4140154751,1.0,2.11531435839
682630586,2379329185,0.0,-1.0820131124
682630586,3178399381,0.0,-1.08200970482
682630586,96095826,0.0,-1.08202991527
682630586,2120812238,0.0,-1.08200805979
682630586,3267243828,0.0,-1.08200747227
682630586,2120812238,0.0,-1.08200805979
682630586,849041503,0.0,-1.08201217238
682630586,3542369980,0.0,-1.08201017483
682630586,3267243828,0.0,-1.08200747227
682630586,2289794388,0.0,-1.08201193737
682630586,2289794388,0.0,-1.08201193737
682630586,2686956646,0.0,-1.08201205487
682630586,4065180308,0.0,-1.08201040984
683588589,2373204206,0.0,-1.08200864605
683588589,3312755383,0.0,-1.08201663623
683588589,3359524298,0.0,-1.08202074882
683588589,3980859647,0.0,-1.08201722374
683588589,1502284248,0.0,-1.08201628372
683588589,970593998,0.0,-1.08201710624
684722612,140337530,0.0,-1.08201829731
684722612,2262994085,1.0,0.191352097992
684722612,559618821,1.0,5.07453492982
684722612,2212943097,1.0,0.0792006727273
684722612,1488068589,1.0,28.8434904284
684722612,2652552299,1.0,1.3283550578
685448397,1269035551,1.0,2.52427070214
685448397,2996923495,0.0,-1.08202020316
685448397,122289878,0.0,-1.08201855813
685448397,1076364848,1.0,30.8912236517
685448397,2149464820,1.0,3.11006090434
685448397,2007279414,0.0,-1.08195033137
685468996,2221840547,0.0,-1.08200520333
685468996,737023160,0.0,-1.08201096096
685468996,2971070181,0.0,-1.08201049095
685468996,3634650435,0.0,-1.08201025595
685468996,2717825157,0.0,-1.08200579085
685468996,3151112796,0.0,-1.08201025595
685933857,4261753049,0.0,-1.08202087618
685933857,843844488,1.0,0.240847795036
685933857,3268675447,0.0,-0.76669636053
685933857,2661533426,0.0,-1.08202099369
685933857,542538548,1.0,0.911260497484
687595500,1170318717,0.0,-1.0820173114
687595500,622943286,0.0,-1.08201813391
687595500,427450245,0.0,-1.08201684139
687595500,2761684874,0.0,-1.08201601887
687595500,2301324542,0.0,-1.98643260773
687595500,1232655838,0.0,-1.08201601887
691313196,3400311907,0.0,-1.89317121982
691313196,3864843980,0.0,-1.0820357354
691313196,3327259603,0.0,-1.08059950411
691313196,2115491671,1.0,1.85864170337
691313196,2465528861,0.0,-1.08204760317
691313196,179400585,0.0,-1.98646372202
691313196,1287884858,0.0,-1.74973299454
691612308,2489566262,0.0,-1.08201977887
691612308,1801721571,0.0,-1.08202001387
691612308,68667425,0.0,-1.08202060138
691612308,3698848785,0.0,-1.08202013137
691612308,727153687,0.0,-1.08202083639
691612308,3519001045,0.0,-1.08202083639
691612308,268669105,0.0,-1.08202024888
691612308,3394798379,0.0,-1.08201895635
691612308,226975938,0.0,-1.08201507876
693535188,1902753965,1.0,2.49893432486
693535188,3309338938,0.0,-1.08201184067
693535188,952519340,1.0,39.7642811027
693535188,2149464820,1.0,3.64211055445
693535188,1203717384,1.0,1.28812919773
693535188,2007279414,0.0,-0.789362101215
693819894,321086300,0.0,-1.08201782981
693819894,1241270051,1.0,9.66650100273
693819894,1699561506,0.0,-1.03618150264
693819894,3920286067,0.0,-1.08201794731
693819894,1629910947,0.0,-1.08201782981
693819894,110980591,0.0,-1.0820177123
693819894,2105109527,0.0,-1.08201336471
696967670,3968395368,1.0,3.99871296918
696967670,4018813378,0.0,-1.08201828046
696967670,3768450121,1.0,1.53339709782
696967670,2803195749,1.0,1.48789489155
696967670,2699244401,0.0,-1.08201875047
696967670,587250937,0.0,-1.08201698793
696967670,3692401116,0.0,-1.08200547267
696967670,3302719635,0.0,-0.93804487936
699420462,955398943,1.0,59.0810444493
699420462,1641491432,0.0,-1.08203477924
699420462,719337372,1.0,15.3451442485
699420462,2529072432,1.0,41.7977958076
699420462,1600413013,1.0,33.9828168674
699420462,2782403445,1.0,1.67778162191
699420462,1390707377,1.0,6.7018177757
699420462,3632072502,1.0,0.112137201983
699420462,1532377761,1.0,12.745943979
703001700,496131340,1.0,0.742135455372
703001700,178596290,0.0,-1.08204393361
703001700,178719942,0.0,-1.08204405111
703001700,655841147,0.0,-1.98646322503
703001700,3830485621,0.0,-1.08204181856
703001700,2976972203,0.0,-1.08203841099
703937963,3253541195,0.0,-1.08201968395
703937963,1332759137,1.0,19.0104431685
703937963,2643833505,1.0,37.4357245677
703937963,2929868541,0.0,-1.08202027146
703937963,3982608480,1.0,12.9531580033
703937963,2130616732,1.0,43.3409175786
703937963,1148012652,1.0,3.32071049755
703937963,633659090,1.0,46.015252158
707928734,874395659,0.0,-1.08201957738
707928734,4136385770,0.0,-1.08196834624
707928734,3728988828,0.0,-1.08201969488
707928734,1460702001,0.0,-1.08201969488
707928734,2698678033,1.0,1.69213618167
707928734,1935879458,0.0,-1.08201969488
707928734,1444394097,0.0,-1.08201675732
712234221,3027652675,0.0,-1.08200943531
712234221,1205670273,1.0,4.53788112592
712234221,480878599,0.0,-1.0820134304
712234221,3929507420,0.0,-1.08200485886
712234221,3720373392,0.0,-1.08201636797
712234221,2509086570,0.0,-1.08201448793
713380351,3188133088,0.0,-1.05726751496
713380351,2475891235,0.0,-1.244014914
713380351,1235652015,0.0,-1.23979138409
713380351,2315973008,0.0,-1.98643559378
713380351,422504591,0.0,-0.9200347286
713380351,1834011436,0.0,-1.0820091347
713889887,1776393554,0.0,-0.741697509931
713889887,2043455253,0.0,-1.08202134906
713889887,741936389,1.0,1.12365372735
713889887,1095206162,0.0,-1.08202111406
713889887,3807386691,0.0,-1.08202111406
713889887,1699561506,0.0,-1.08202578221
717731951,321987515,0.0,-1.08201450056
717731951,2861164727,0.0,-1.08200557036
717731951,2630934781,0.0,-1.08201379555
717731951,94072781,0.0,-1.0820161456
717731951,1983075438,0.0,-1.08201215051
717731951,1838681075,0.0,-1.082011798
717731951,1397608202,0.0,-1.08202108071
719203242,2132445355,0.0,-1.08202019223
719203242,2401458775,0.0,-0.828244644245
719203242,2986124911,0.0,-0.828399829099
719203242,1573313355,0.0,-1.08203029746
719203242,1674506754,0.0,-1.08202113225
719203242,134992377,0.0,-1.08202077974
721089780,861118590,1.0,5.72238023371
721089780,955398943,1.0,47.0908161356
721089780,2529072432,1.0,33.1077602192
721089780,3735036412,1.0,4.43748203136
721089780,1600413013,1.0,29.2759451192
721089780,1361741648,0.0,-1.08202554824
721089780,2099424186,0.0,-1.08202402071
721089780,656598905,0.0,-1.08202425571
730373215,3050850143,0.0,-1.08196257417
730373215,2149464820,1.0,3.11006659718
730373215,1902753965,1.0,1.68881116509
730373215,3103100779,1.0,2.04497680271
730373215,2007279414,0.0,-1.08194463854
730373215,1269035551,1.0,2.52427639497
741804596,2976928477,0.0,-1.08201796586
741804596,1741520485,0.0,-1.08201831837
741804596,4192985078,0.0,-1.08201220823
741804596,3695530032,0.0,-1.08201361827
741804596,1807765078,0.0,-1.08201831837
741804596,706678111,0.0,-1.08201831837
743705823,2530285484,0.0,-1.98644297127
743705823,390684326,0.0,-1.08201909724
743705823,1852859019,0.0,-1.98643721364
743705823,1773166853,0.0,-1.9864353336
743705823,1687011434,0.0,-1.08202414985
743705823,2333203361,0.0,-1.08201897974
743705823,894709654,0.0,-1.08201792221
743705823,3589430405,0.0,-1.08201827472
743705823,662043969,0.0,-1.98643697864
743705823,4010465283,0.0,-1.98643580361
743705823,2644800408,0.0,-1.08201980226
743705823,3548695965,0.0,-1.98643885868
745331470,3307369997,0.0,-1.98643646641
745331470,1490707668,0.0,-1.98643329384
745331470,3706170359,0.0,-0.565226566193
745331470,2066686477,0.0,-1.08202893193
745331470,626740748,0.0,-1.0820494882
745331470,2832383844,0.0,-1.08201270988
749863583,2090707728,0.0,-1.08201631258
749863583,1602227394,0.0,-0.828218846928
749863583,4193610911,1.0,1.7225895024
749863583,3177059558,0.0,-1.08201866263
749863583,2618739853,0.0,-1.0820170176
749863583,3609940860,0.0,-1.08201772261
757499642,246499579,0.0,-1.0820166235
757499642,2763790767,0.0,-0.477019310269
757499642,2529072432,1.0,33.2298152201
757499642,1532377761,1.0,9.01681328568
757499642,1390707377,1.0,4.20323017502
757499642,955398943,1.0,47.4448950027
763615925,1598393308,0.0,-1.08201234823
763615925,705656477,0.0,-1.08201246573
763615925,4208179401,0.0,-1.08201234823
763615925,818179591,0.0,-1.08201152571
763615925,2676420396,0.0,-1.08201164321
763615925,3786050577,0.0,-1.08201011568
767269269,3404457955,0.0,-1.08202083352
767269269,480878599,0.0,-1.08201954099
767269269,1731351853,0.0,-1.08202547856
767269269,3711929027,0.0,-1.08202048101
767269269,4005157099,0.0,-1.0820198935
767269269,3388135408,0.0,-0.428864408128
770336801,1270020700,1.0,3.95606016981
770336801,1269035551,1.0,2.5245680318
770336801,2007279414,0.0,-1.08194286897
770336801,2149464820,1.0,3.11050673707
770336801,1272961219,0.0,-1.08201334794
770336801,1203717384,1.0,0.928171437878
771577243,3769856229,0.0,-1.08200975779
771577243,2750813527,0.0,-1.08201375288
771577243,2136330239,0.0,-1.0820144579
771577243,1902753965,1.0,2.49922072549
771577243,2621315686,0.0,-0.788566646642
771577243,767327872,0.0,-1.08201199034
771577243,798676219,0.0,-1.08201551542
771577243,2408466472,0.0,-1.08201257786
771577243,3973045872,0.0,-1.08201328287
771577243,1684651848,0.0,-1.08201645544
771577243,2117720965,0.0,-1.08200964029
771577243,4070745483,0.0,-1.08201586793
771577243,1262111436,0.0,-1.08201398789
771577243,2031830745,0.0,-1.08086222718
771577243,119334177,0.0,-1.08201575043
771577243,798676219,0.0,-1.08201551542
771577243,2136330239,0.0,-1.0820144579
771577243,2750813527,0.0,-1.08201375288
771577243,4033110333,0.0,-1.08201293037
771577243,3582524764,0.0,-1.08201340038
771577243,1695649532,0.0,-1.08201375288
771577243,3901590670,0.0,-1.08201199034
771577243,1465884852,0.0,-1.08201175534
771577243,1750345998,0.0,-1.08201340038
776025327,3102893459,0.0,-1.08201807969
776025327,2218325768,0.0,-1.08201490712
776025327,1304578765,0.0,-1.08201948972
776025327,1859112770,0.0,-1.08201937222
776025327,2224732799,0.0,-1.08201948972
776025327,3334704715,0.0,-1.08201925472
778295633,3048578499,0.0,-1.08201391287
778295633,268233790,1.0,3.07840611811
778295633,952519340,1.0,39.28258755
778295633,1076364848,1.0,40.982925274
778295633,2007279414,0.0,-0.916954712931
778295633,1269035551,1.0,3.90236611579
779605206,3944936421,0.0,-1.08201086703
779605206,3757379540,0.0,-1.08201098453
779605206,257054742,0.0,-1.08201192456
779605206,3846957590,0.0,-1.08201180705
779605206,600512901,0.0,-1.0820139221
779605206,2245572941,0.0,-1.08201180705
779605206,2305689987,0.0,-1.08201051452
779605206,4024629150,0.0,-1.08201168955
779605206,3181549607,0.0,-1.08201157205
780238213,2338670339,0.0,-1.98644030008
780238213,3411880387,0.0,-1.0820187761
780238213,2630636210,0.0,-1.08201924611
780238213,1625070066,0.0,-1.08201818859
780238213,613668540,0.0,-1.08201713107
780238213,763977262,0.0,-1.08201630855
781002123,3899151655,0.0,-1.08201055181
781002123,1538479937,0.0,-1.08201313687
781002123,4099858050,0.0,-1.08201196184
781002123,506752732,0.0,-1.08201278436
781002123,1662125407,0.0,-1.08201149183
781002123,3075323799,0.0,-1.08200714423
781002123,3964090684,0.0,-1.08201407689
782865887,1568405953,0.0,-1.08201804967
782865887,1406993074,0.0,-1.08201934219
782865887,2046854471,0.0,-1.98643980865
782865887,426166781,0.0,-1.98645238143
782865887,1179651886,0.0,-1.08191499987
782865887,3668560930,0.0,-1.98643792861
786844289,1551669059,0.0,-1.08200860661
786844289,1113038458,0.0,-1.08201495175
786844289,474836054,0.0,-1.08201671429
786844289,4249956372,0.0,-1.08201765431
786844289,4270139223,0.0,-1.08201753681
786844289,1797539974,0.0,-1.0820171843
795601011,3612456671,0.0,-1.08202422541
795601011,2258735616,0.0,-1.08203362562
795601011,2024657740,0.0,-1.08203068806
795601011,1084484301,0.0,-1.0820370332
795601011,3260635116,0.0,-1.08202963053
795601011,1909674835,0.0,-1.08202269788
801374963,480523741,0.0,-1.0820243474
801374963,1919281202,0.0,-1.08202751997
801374963,507144748,0.0,-1.08202164484
801374963,1659188708,0.0,-1.08200072937
801374963,3258819416,1.0,3.20365341919
801374963,3446902030,0.0,-1.08200002436
802688704,720575893,0.0,-1.9864349689
802688704,2670583521,0.0,-1.98643344136
802688704,3520307709,0.0,-1.08201555997
802688704,804619862,0.0,-1.0819900619
802688704,235476646,0.0,-1.08196832392
802688704,3206828033,0.0,-1.08201285741
806246894,1816813281,1.0,19.0149108764
806246894,2007279414,0.0,-1.08194481573
806246894,1269035551,1.0,2.52369965528
806246894,4080944038,0.0,-1.08201372268
806246894,2149464820,1.0,3.10919185832
806246894,1203717384,1.0,0.927504058414
806278943,2979120733,0.0,-1.08202083387
806278943,191855551,0.0,-1.08201119866
806278943,3017912486,0.0,-1.08200826109
806278943,3616067928,0.0,-1.08201014113
806278943,725381690,0.0,-1.08201072865
806278943,2141807420,0.0,-1.0798489199
813611885,153355426,0.0,-1.08201115788
813611885,2532068732,0.0,-1.08200034764
813611885,1146130134,0.0,-1.08201327292
813611885,679447655,0.0,-1.0820120979
813611885,2988315064,0.0,-1.0820120979
813611885,2036538169,0.0,-1.0820120979
813611885,1137824063,0.0,-1.08201527047
813611885,3442103541,0.0,-1.08201104037
813611885,1206835239,0.0,-1.08201303792
813611885,2129918320,0.0,-1.08201292042
813611885,3413747696,0.0,-0.331090843564
813611885,3693396474,0.0,-1.08201386044
813611885,2704757206,0.0,-1.08201315542
813611885,3619627962,0.0,-1.08202243813
813611885,2956336268,0.0,-1.08201397794
813611885,1869445239,0.0,-1.08199835009
813611885,1862970065,0.0,-1.08201327292
813611885,2436304773,0.0,-1.08201292042
813611885,102886106,0.0,-1.08201950056
813611885,3708212410,0.0,-1.08201797303
813611885,1972100454,0.0,-1.08200140516
813611885,2792940011,0.0,-1.08201867804
813611885,549564247,0.0,-1.08201115788
822628520,2396122429,0.0,-1.08201679836
822628520,2556346032,0.0,-1.0820138608
822628520,609703506,0.0,-1.08201080573
822628520,3431779223,0.0,-1.08201597584
822628520,1071245956,0.0,-1.08201668086
822628520,2377877379,0.0,-1.08201621085
831595223,53942731,0.0,-1.08201487297
831595223,2928497983,0.0,-1.08201334543
831595223,3230602528,0.0,-1.08201275792
831595223,3387519234,0.0,-1.08201487297
831595223,2282291531,0.0,-1.08201393295
831595223,3741067141,0.0,-1.08201358044
831595223,1379670967,0.0,-1.08201487297
840892479,2898331095,0.0,-1.08201726909
840892479,1051165850,0.0,-1.08201738659
840892479,18463055,0.0,-1.08201738659
840892479,2677589486,0.0,-1.08201679908
840892479,3513514173,0.0,-1.08201515404
840892479,1217700763,0.0,-1.08201656408
840892479,173050491,0.0,-1.08201668158
840892479,3684827284,0.0,-1.08201668158
840945029,2529072432,1.0,33.229806164
840945029,1390707377,1.0,4.20322111888
840945029,3565166403,1.0,1.78655485809
840945029,402802379,0.0,-1.0820284997
840945029,1532377761,1.0,9.01680422954
840945029,801531768,0.0,-1.08203073225
840945029,955398943,1.0,47.4448859466
840945029,3632072502,0.0,-0.731099063175
840945029,2989916614,0.0,-1.08202967473
844324358,3577726402,0.0,-1.0820197863
844324358,2430405430,0.0,-1.08201438118
844324358,3831661369,1.0,0.0112274853252
844324358,1738149624,0.0,-1.31827276563
844324358,1333077999,0.0,-1.08204258181
844324358,130911918,0.0,-1.08201637872
845573336,1940265937,1.0,2.14551385863
845573336,2232765899,0.0,-0.842464992135
845573336,236468864,1.0,1.90587311652
845573336,3860304218,0.0,-1.08204381037
845573336,2567184413,0.0,-0.842465932156
845573336,1262111436,0.0,-1.08204463289
847928412,3771339943,0.0,-1.08201549606
847928412,1210231744,0.0,-1.08201502605
847928412,1595241082,0.0,-0.611400744935
847928412,308894612,0.0,-1.08201502605
847928412,1116079728,0.0,-1.08201490855
847928412,354110604,0.0,-1.08201596608
851286067,3000227659,0.0,-1.08202572795
851286067,1340479010,0.0,-1.08202302539
851286067,1382852410,0.0,-1.08202584545
851286067,688975255,0.0,-1.08202326039
851286067,2912359758,0.0,-1.08203982826
851286067,3770815990,0.0,-1.08202619796
852034251,3697286181,0.0,-1.08202230037
852034251,709630785,0.0,-1.08201395768
852034251,1542626495,0.0,-1.08202018532
852034251,4102873083,0.0,-1.07994134514
852034251,1560792011,0.0,-1.08201301766
852034251,229205347,0.0,-1.08201172513
852034251,2479922984,0.0,-1.08201654274
852034251,2616226908,0.0,-1.08201254765
852034251,3156343505,0.0,-1.08201889279
852034251,2293179650,0.0,-1.08201419269
852034251,3911584808,0.0,-1.08202418041
852034251,1542626495,0.0,-1.08202018532
852034251,4102873083,0.0,-1.07994134514
852034251,1560792011,0.0,-1.08201301766
852034251,3218575152,0.0,-1.08200655502
852034251,924928769,0.0,-1.08201207764
852034251,2312345356,0.0,-1.08201090261
852034251,454719225,0.0,-1.08201290016
852034251,1097776174,0.0,-1.08201160763
852034251,2301827443,0.0,-1.08201243015
852034251,1716904407,0.0,-1.08201595523
852034251,1366149703,0.0,-1.08201607273
852034251,2706302320,0.0,-1.08201442769
852034251,709630785,0.0,-1.08201395768
853126462,1155472355,0.0,-1.08201735522
853126462,3275248026,1.0,1.78683236743
853126462,2867164384,0.0,-0.827754626153
853126462,955398943,1.0,47.4451958775
853126462,2529072432,1.0,33.2313981669
853126462,441988435,0.0,-1.08201594519
853126462,67447356,0.0,-1.0820160627
855146601,2529072432,1.0,75.7057151492
855146601,1600413013,1.0,50.1099083583
855146601,719337372,1.0,26.1126218711
855146601,1044854627,1.0,1.93838578959
855146601,1641491432,0.0,-1.08202110653
855146601,955398943,1.0,94.4135960799
855146601,1390707377,1.0,12.6703205783
855146601,1532377761,1.0,20.8897367683
865750173,3047285147,0.0,-1.03767072317
865750173,2828969498,1.0,2.4032748058
865750173,3920286067,0.0,-1.08203072786
865750173,1497739820,0.0,-1.08202967034
865750173,462519665,1.0,1.48239623755
865750173,1696863642,0.0,-1.08203014035
867285031,2842298652,0.0,-1.08199345139
867285031,188505465,0.0,-1.08201577688
867285031,666781614,0.0,-1.08202176952
867285031,1638236770,1.0,1.32833508825
867285031,1547325648,0.0,-1.08201671691
867285031,1221193633,0.0,-1.08201495437
867285031,3040656299,0.0,-1.0820163644
867285031,1434358511,0.0,-1.08203175724
867285031,463936882,0.0,-1.08202928969
867285031,2151053813,0.0,-1.082021182
867285031,4014449816,0.0,-1.08202905468
867285031,2977770201,0.0,-1.08202858467
867285031,3832253163,0.0,-1.08203398979
867285031,4172170403,0.0,-1.08203046471
867285031,3430641796,0.0,-1.08202729214
867285031,1734883207,0.0,-1.08202247453
867285031,2117304684,0.0,-1.08203163974
869928463,3566934113,0.0,-1.08201020638
869928463,1043501802,0.0,-1.0820109114
869928463,3812432743,0.0,-1.08201279144
869928463,2393389779,0.0,-1.08200997138
869928463,1679182061,0.0,-1.08201243893
870307659,3804379416,0.0,-1.08202054527
870307659,2531947768,0.0,-1.73841877119
870307659,2439597708,0.0,-1.08201091005
870307659,3396830170,0.0,-1.08202418785
870307659,357498428,0.0,-1.08201349511
870307659,2042878904,0.0,-1.08201349511
870439648,2229290530,0.0,-1.08202575645
870439648,1481265243,0.0,-1.0820236414
870439648,940902684,0.0,-1.08202587395
870439648,3978584303,0.0,-1.08202669647
870439648,2114371180,1.0,4.89776830862
870439648,1110856401,0.0,-1.08202563895
870439648,4002702641,0.0,-1.08202704898
883614923,3864843980,0.0,-1.98642694368
883614923,2762356638,0.0,-1.66755639705
883614923,3790866767,0.0,-1.08202104755
883614923,2051603944,0.0,-1.08201716996
883614923,1630022509,0.0,-0.522317881145
883614923,3713495962,0.0,-0.47915562564
883614923,2115491671,1.0,4.50024026989
883614923,3289683998,0.0,-1.08202069504
885331957,2992630849,0.0,-1.9864368822
885331957,2509477415,0.0,-1.08201535822
885331957,1649692139,0.0,-1.08201841329
885331957,1162004917,0.0,-1.08201336067
