invited,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,1.85068758062,0.954805192161,0.954805192161,0.000362868721118,0.0,0.000110424790365,1,0
0,0.712873786433,-0.0225974040763,-0.0225974040763,0.000362868721118,0.0,0.000108124273899,1,0
0,3.30537743107e-05,1.8376067765,1.8376067765,0.000362868721118,0.0,0.000211647514867,0,0
0,0.0,2.73599132034,2.73599132034,0.000362868721118,0.0,0.000218549064265,0,0
0,1.59064892665,-0.0225974037629,-0.0225974037629,0.000362868721118,0.0,1.38030987957e-05,1,0
0,0.193959017086,1.83835848728,1.83835848728,0.000362868721118,0.0,1.84041317276e-05,0,0
0,0.421848370776,1.83803386843,1.83803386843,0.000362868721118,0.0,0.000140331504423,0,0
0,2.42339284592,0.399084281258,0.399084281258,0.000127030852149,0.0,0.00121467269402,0,0
0,0.0,0.0,0.0,0.000127030852149,0.0,0.000943211751038,0,0
0,1.49630499469e-06,0.399623011458,0.399623011458,0.000127030852149,0.0,5.98134281146e-05,0,0
1,0.0,0.0,0.0,0.000127030852149,0.0,-5.75129116487e-05,0,0
0,0.0,-1.0,-1.0,0.000127030852149,0.0,0.000135730471491,1,0
0,1.33657295044e-05,0.399550263382,0.399550263382,0.000127030852149,0.0,0.000126528405627,0,0
0,0.0,-2.22044604925e-16,-2.22044604925e-16,4.07356319128e-05,0.0,-2.30051646595e-06,0,0
0,0.0,1.1742193729,1.1742193729,4.07356319128e-05,0.0,6.44144610465e-05,0,0
0,0.0,1.17662632129,1.17662632129,4.07356319128e-05,0.0,3.22072305233e-05,0,0
0,0.0,1.19737538925,1.19737538925,4.07356319128e-05,0.0,7.13160104443e-05,0,0
0,0.0,-1.0,-1.0,4.07356319128e-05,0.0,4.60103293189e-06,1,0
0,0.0,0.877006296707,0.877006296707,4.07356319128e-05,0.0,4.3709812853e-05,0,0
0,0.0,1.11022302463e-16,1.11022302463e-16,0.000161334542181,0.0,0.000476206908451,0,0
0,0.0,1.11022302463e-16,1.11022302463e-16,0.000161334542181,0.0,3.91087799211e-05,0,0
0,0.0,1.18482982963,1.18482982963,0.000161334542181,0.0,4.1409296387e-05,0,0
0,0.0,1.11022302463e-16,1.11022302463e-16,0.000161334542181,0.0,2.53056811254e-05,0,0
0,0.0,1.11022302463e-16,1.11022302463e-16,0.000161334542181,0.0,2.30051646595e-05,0,0
0,0.0,-1.0,-1.0,0.000161334542181,0.0,5.75129116487e-05,1,0
0,0.0,-3.19262197529,-3.19262197529,9.59431330578e-05,0.0,-2.30051646595e-05,1,0
0,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,1.38030987957e-05,0,0
0,0.0,-2.114744735,-2.114744735,9.59431330578e-05,0.0,-9.20206586379e-05,0,0
0,0.0,-0.954974213094,-0.954974213094,9.59431330578e-05,0.0,1.15025823297e-05,0,1
0,0.0,-0.979193539459,-0.979193539459,9.59431330578e-05,0.0,1.84041317276e-05,0,1
0,0.0,-2.08510685682,-2.08510685682,9.59431330578e-05,0.0,0.0,0,0
0,0.0,-3.2149469862,-3.2149469862,9.59431330578e-05,0.0,6.90154939784e-06,1,0
0,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,4.60103293189e-06,0,0
1,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,1.38030987957e-05,0,0
0,0.0,-0.469616354696,-0.469616354696,9.59431330578e-05,0.0,4.1409296387e-05,0,1
0,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,0.0,0,0
0,0.0,-2.21494696708,-2.21494696708,9.59431330578e-05,0.0,-0.000230051646595,0,0
0,0.0,-4.39275223045,-4.39275223045,9.59431330578e-05,0.0,0.0,1,0
0,0.0,-2.39275223045,-2.39275223045,9.59431330578e-05,0.0,0.0,0,1
0,0.0,-0.533987355006,-0.533987355006,9.59431330578e-05,0.0,0.0,0,1
0,0.0,-0.543547499135,-0.543547499135,9.59431330578e-05,0.0,0.0,0,1
0,0.0,-2.3996401578,-2.3996401578,9.59431330578e-05,0.0,5.29118787168e-05,1,0
0,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,0.0,0,0
0,0.0,-3.39275223045,-3.39275223045,9.59431330578e-05,0.0,2.53056811254e-05,0,0
0,0.0,-2.39275223045,-2.39275223045,9.59431330578e-05,0.0,2.30051646595e-06,0,1
0,0.0,-1.84165518742,-1.84165518742,9.59431330578e-05,0.0,-9.20206586379e-06,0,0
0,0.0,-1.02035273519,-1.02035273519,9.59431330578e-05,0.0,-0.000200144932537,0,1
0,0.0,-2.22044604925e-16,-2.22044604925e-16,4.01996367561e-05,0.0,2.53056811254e-05,0,0
0,0.0,0.197181050471,0.197181050471,4.01996367561e-05,0.0,1.15025823297e-05,0,0
0,0.0,0.660311179296,0.660311179296,4.01996367561e-05,0.0,2.76061975914e-05,0,0
0,0.0,-1.0,-1.0,4.01996367561e-05,0.0,4.83108457849e-05,1,0
0,0.0,0.0387320520618,0.0387320520618,4.01996367561e-05,0.0,0.000200144932537,0,0
0,0.0,0.825123398458,0.825123398458,4.01996367561e-05,0.0,1.84041317276e-05,0,0
0,0.0,2.31892927569,2.31892927569,0.000285417420968,0.0,8.28185927741e-05,0,0
0,0.0,1.0901989608,1.0901989608,0.000285417420968,0.0,-0.000167937702014,1,0
0,0.0,-0.968742281249,-0.968742281249,0.000285417420968,0.0,2.30051646595e-06,1,0
0,0.0,3.61614669225,3.61614669225,0.000285417420968,0.0,4.1409296387e-05,0,1
0,0.0,0.0312577187511,0.0312577187511,0.000285417420968,0.0,1.15025823297e-05,0,0
0,0.0,0.0312577187511,0.0312577187511,0.000285417420968,0.0,-1.15025823297e-05,0,0
0,0.0,0.0312577187511,0.0312577187511,0.000285417420968,0.0,0.000108124273899,0,0
0,3.71227719472,-0.968742281249,-0.968742281249,0.000285417420968,0.0,-0.00024385474539,1,0
0,0.0,1.81774266841,1.81774266841,0.000285417420968,0.0,8.511910924e-05,0,0
0,0.167563643172,-1.0,-1.0,8.22752565608e-05,0.0,9.66216915698e-05,1,0
0,7.12093314759e-07,0.98009825476,0.98009825476,8.22752565608e-05,0.0,8.511910924e-05,0,0
0,0.0,0.98009825476,0.98009825476,8.22752565608e-05,0.0,1.15025823297e-05,0,0
0,0.0,1.23964857322,1.23964857322,8.22752565608e-05,0.0,7.82175598422e-05,0,0
0,1.82091890404,0.814763264591,0.814763264591,8.22752565608e-05,0.0,8.7419625706e-05,0,0
0,0.0,0.98009825476,0.98009825476,8.22752565608e-05,0.0,4.60103293189e-06,0,0
0,0.0,0.0276411989104,0.0276411989104,0.00020930610871,0.0,2.07046481935e-05,0,0
0,0.0,9.14788557127e-08,9.14788557127e-08,0.00020930610871,0.0,1.15025823297e-05,0,0
0,0.286172565039,0.0162116847234,0.0162116847234,0.00020930610871,0.0,0.000135730471491,0,0
0,1.72002897855,-1.0,-1.0,0.00020930610871,0.0,0.000225450613663,1,0
0,0.0,0.0316161284043,0.0316161284043,0.00020930610871,0.0,1.61036152616e-05,0,0
0,0.0,0.0271276512831,0.0271276512831,0.00020930610871,0.0,3.22072305233e-05,0,0
0,0.0,3.47790406533,3.47790406533,0.000289437384644,0.0,8.511910924e-05,0,0
0,0.0,-0.191016062648,-0.191016062648,0.000289437384644,0.0,-2.30051646595e-06,1,0
0,3.44164916557,0.808983937352,0.808983937352,0.000289437384644,0.0,8.28185927741e-05,0,0
0,0.0,-0.191016062648,-0.191016062648,0.000289437384644,0.0,8.511910924e-05,1,0
0,0.0,-0.191016062648,-0.191016062648,0.000289437384644,0.0,2.30051646595e-05,1,0
0,0.0,1.42695181206,1.42695181206,0.000289437384644,0.0,6.67149775125e-05,1,0
0,0.0,0.808983937352,0.808983937352,0.000289437384644,0.0,1.61036152616e-05,0,0
0,0.0,0.808983937352,0.808983937352,0.000289437384644,0.0,0.0,0,0
0,0.0,0.995678854694,0.995678854694,5.0919539891e-05,0.0,2.07046481935e-05,1,0
0,0.0,-0.00216057265281,-0.00216057265281,5.0919539891e-05,0.0,1.84041317276e-05,1,0
0,0.0,0.997839427347,0.997839427347,5.0919539891e-05,0.0,5.06113622508e-05,0,0
0,0.0,3.35823496835,3.35823496835,5.0919539891e-05,0.0,-2.30051646595e-06,0,0
0,0.0,-0.00216057265281,-0.00216057265281,5.0919539891e-05,0.0,1.38030987957e-05,1,0
0,0.0,2.8135377647,2.8135377647,5.0919539891e-05,0.0,5.29118787168e-05,0,0
0,0.0,0.997839427902,0.997839427902,5.0919539891e-05,0.0,0.00017023821848,0,0
0,0.0,2.01415651563,2.01415651563,5.0919539891e-05,0.0,2.53056811254e-05,0,0
0,0.0,1.17651402968,1.17651402968,0.000483467631386,0.0,0.000204745965469,0,0
0,3.20415159999,1.17651402968,1.17651402968,0.000483467631386,0.0,0.00107204067313,0,0
0,0.0,1.15953163595,1.15953163595,0.000483467631386,0.0,1.84041317276e-05,0,0
0,0.0,1.17651402968,1.17651402968,0.000483467631386,0.0,2.30051646595e-06,0,0
0,0.0,1.17651402968,1.17651402968,0.000483467631386,0.0,0.0,0,0
0,1.1709878267e-06,-1.0,-1.0,0.000483467631386,0.0,0.00015873563615,1,0
0,1.97571352003,-1.0,-1.0,0.000160262551868,0.0,-3.91087799211e-05,1,0
0,0.0,0.843093800002,0.843093800002,0.000160262551868,0.0,7.13160104443e-05,0,0
0,3.80431511121,1.40139601981,1.40139601981,0.000160262551868,0.0,0.000117326339763,0,0
0,1.84789115757,0.843093800002,0.843093800002,0.000160262551868,0.0,0.00109504583779,0,0
0,0.0,1.40135747947,1.40135747947,0.000160262551868,0.0,2.07046481935e-05,0,0
0,0.0,0.843093800002,0.843093800002,0.000160262551868,0.0,5.98134281146e-05,0,0
0,0.0,0.675930320479,0.675930320479,0.000401996367561,0.0,0.000103523240968,0,0
0,0.0,0.580686423684,0.580686423684,0.000401996367561,0.0,3.45077469892e-05,0,0
0,0.167578444088,0.580686423684,0.580686423684,0.000401996367561,0.0,2.07046481935e-05,0,0
0,0.0,0.580686423684,0.580686423684,0.000401996367561,0.0,5.75129116487e-05,0,0
0,1.82987460473e-06,-1.0,-1.0,0.000401996367561,0.0,0.000333574887562,1,0
0,0.0,0.566701948229,0.566701948229,7.23593461609e-05,0.0,1.15025823297e-05,0,0
0,0.0,1.6462637001,1.6462637001,7.23593461609e-05,0.0,1.15025823297e-05,0,0
0,0.0,0.144294484795,0.144294484795,7.23593461609e-05,0.0,2.30051646595e-05,0,0
0,0.0,-1.0,-1.0,7.23593461609e-05,0.0,2.53056811254e-05,1,0
0,0.0,0.566701948229,0.566701948229,7.23593461609e-05,0.0,1.38030987957e-05,0,0
0,0.0,0.566701948229,0.566701948229,7.23593461609e-05,0.0,-7.13160104443e-05,0,0
0,6.66332200187,2.01518246867e-07,2.01518246867e-07,0.000386988503172,0.0,0.000234652679527,0,0
0,20.1317093979,0.814635442798,0.814635442798,0.000386988503172,0.0,0.00025535732772,0,0
0,0.231581506364,0.447361630116,0.447361630116,0.000386988503172,0.0,0.000361181085154,0,0
0,32.0180934421,1.95565785788e-12,1.95565785788e-12,0.000386988503172,0.0,0.000924807619311,0,0
0,22.638541062,-1.0,-1.0,0.000386988503172,0.0,0.000172538734946,1,0
0,3.48728492428,2.23939890409e-07,2.23939890409e-07,0.000386988503172,0.0,6.44144610465e-05,0,0
0,0.0,0.0706858131539,0.0706858131539,1.23278886052e-05,0.0,4.60103293189e-06,0,0
0,0.0,-1.0,-1.0,1.23278886052e-05,0.0,3.91087799211e-05,1,0
0,0.0,1.13033068461e-08,1.13033068461e-08,1.23278886052e-05,0.0,3.22072305233e-05,0,0
0,0.0,0.0269942817279,0.0269942817279,1.23278886052e-05,0.0,1.61036152616e-05,0,0
0,0.0,1.83107823126,1.83107823126,0.000242537808428,0.0,1.84041317276e-05,0,0
0,0.360214217593,-0.433929166336,-0.433929166336,0.000242537808428,0.0,3.22072305233e-05,1,0
0,0.259715704014,-0.433929166336,-0.433929166336,0.000242537808428,0.0,3.68082634551e-05,1,0
0,0.0,0.590387707903,0.590387707903,0.000242537808428,0.0,8.05180763081e-05,0,0
0,0.360214217593,0.566070833664,0.566070833664,0.000242537808428,0.0,2.99067140573e-05,0,0
0,0.0,0.566070833664,0.566070833664,0.000242537808428,0.0,3.68082634551e-05,0,0
0,0.0,0.565853065062,0.565853065062,0.000242537808428,0.0,4.60103293189e-06,0,0
0,9.00601209255,4.39585599143e-07,4.39585599143e-07,0.00045988384449,0.0,0.000108124273899,0,0
0,4.03413919393,1.16319905674e-06,1.16319905674e-06,0.00045988384449,0.0,0.000216248547799,0,0
0,6.33145401668,4.97136629751e-07,4.97136629751e-07,0.00045988384449,0.0,0.000101222724502,0,0
0,4.70312852916,1.31512468017,1.31512468017,0.00045988384449,0.0,0.00209577050048,0,0
0,6.94591340754,-0.999999560414,-0.999999560414,0.00045988384449,0.0,0.000409491930938,1,0
0,39.7063250782,-0.999999459111,-0.999999459111,0.00045988384449,0.0,0.000924807619311,1,0
0,7.48544748337,-0.999999502863,-0.999999502863,0.00045988384449,0.0,0.000259958360652,1,0
0,12.6218044531,-0.999998836801,-0.999998836801,0.00045988384449,0.0,0.000462403809655,1,0
0,28.2999273126,5.4034625474e-07,5.4034625474e-07,0.00045988384449,0.0,0.000172538734946,0,0
0,0.0,1.11022302463e-16,1.11022302463e-16,0.000157314578505,0.0,4.3709812853e-05,0,0
0,0.0,1.10513625219,1.10513625219,0.000157314578505,0.0,2.99067140573e-05,0,0
0,0.0,0.336917982298,0.336917982298,0.000157314578505,0.0,1.38030987957e-05,0,0
0,0.0,-1.0,-1.0,0.000157314578505,0.0,2.07046481935e-05,1,0
0,0.0,1.10515534899,1.10515534899,0.000157314578505,0.0,1.15025823297e-05,0,0
0,0.0,1.02855819243,1.02855819243,0.000157314578505,0.0,-1.15025823297e-05,0,0
0,0.0,1.00000010374,1.00000010374,6.8071384907e-05,0.0,4.83108457849e-05,0,1
0,0.0,1.00000025682,1.00000025682,6.8071384907e-05,0.0,5.75129116487e-05,0,1
0,0.0,-1.00000044423,-1.00000044423,6.8071384907e-05,0.0,6.90154939784e-06,1,0
0,0.0,-1.00105663783,-1.00105663783,6.8071384907e-05,0.0,0.000347377986358,0,0
0,0.0,2.51817670605e-07,2.51817670605e-07,6.8071384907e-05,0.0,2.07046481935e-05,0,0
0,0.0,2.41796583866e-07,2.41796583866e-07,6.8071384907e-05,0.0,0.000110424790365,0,0
0,0.0,-1.00105663783,-1.00105663783,6.8071384907e-05,0.0,-3.91087799211e-05,0,0
0,0.0,-0.00357270802325,-0.00357270802325,6.8071384907e-05,0.0,6.67149775125e-05,0,0
0,2.76652927207,0.782850979182,0.782850979182,0.00111701390666,0.0,-5.98134281146e-05,0,0
0,3.7777357873e-06,0.782822005806,0.782822005806,0.00111701390666,0.0,0.00131129438559,0,0
0,13.2610934908,-1.0,-1.0,0.00111701390666,0.0,0.000312870239369,1,0
1,3.96972846903,0.00211170900486,0.00211170900486,0.00111701390666,0.0,0.00069245545625,0,0
0,1.32647859085,0.782850979182,0.782850979182,0.00111701390666,0.0,-7.36165269103e-05,0,0
1,0.0,0.601171978363,0.601171978363,0.00111701390666,0.0,2.30051646595e-06,0,0
0,1.20586144561,0.585256197023,0.585256197023,7.87912880419e-05,0.0,0.000439398644996,0,0
0,1.466619088,-0.414793134953,-0.414793134953,7.87912880419e-05,0.0,0.00116406133177,1,0
0,0.24126347833,0.584510439788,0.584510439788,7.87912880419e-05,0.0,1.38030987957e-05,0,0
0,0.0,1.30802518921,1.30802518921,7.87912880419e-05,0.0,0.00205896223702,0,0
0,0.0,0.539934900648,0.539934900648,7.87912880419e-05,0.0,0.000552123951827,0,0
0,0.238608815813,-0.414793134953,-0.414793134953,7.87912880419e-05,0.0,6.44144610465e-05,1,0
0,0.237756676295,0.582136378353,0.582136378353,7.87912880419e-05,0.0,0.000715460620909,0,0
0,0.0,-0.182107526159,-0.182107526159,0.000148202660841,0.0,2.76061975914e-05,1,0
0,0.0,2.03469513612,2.03469513612,0.000148202660841,0.0,2.30051646595e-06,0,0
0,0.75686872104,1.17453565434,1.17453565434,0.000148202660841,0.0,-0.000156435119684,0,0
0,0.0,2.03469513612,2.03469513612,0.000148202660841,0.0,1.61036152616e-05,0,0
0,0.0,1.37900301624,1.37900301624,0.000148202660841,0.0,-1.15025823297e-05,0,0
0,0.0,1.50297031671,1.50297031671,0.000148202660841,0.0,8.7419625706e-05,0,0
0,0.0,-0.182107526159,-0.182107526159,0.000148202660841,0.0,4.3709812853e-05,1,0
0,0.0,2.22044604925e-16,2.22044604925e-16,0.000380020566134,0.0,2.07046481935e-05,0,0
0,0.0,-1.0,-1.0,0.000380020566134,0.0,0.000188642350208,1,0
0,0.0,0.977404189205,0.977404189205,0.000380020566134,0.0,1.61036152616e-05,0,0
0,0.0,0.688506306889,0.688506306889,0.000380020566134,0.0,6.44144610465e-05,0,0
0,0.0,0.977404189205,0.977404189205,0.000380020566134,0.0,1.38030987957e-05,0,0
0,0.733389570837,0.67610949098,0.67610949098,0.000380020566134,0.0,0.000439398644996,0,0
0,5.13889800647,0.626596284006,0.626596284006,0.00113121777832,0.0,6.44144610465e-05,1,0
0,3.49858117176,1.55272231896,1.55272231896,0.00113121777832,0.0,0.000299067140573,0,0
0,23.1425545725,3.07307043011,3.07307043011,0.00113121777832,0.0,0.00025535732772,1,0
0,0.0,5.9815823391,5.9815823391,0.00113121777832,0.0,3.68082634551e-05,0,0
0,0.62758406877,3.05918818134,3.05918818134,0.00113121777832,0.0,2.76061975914e-05,1,0
0,10.8419620781,0.626059266075,0.626059266075,0.00113121777832,0.0,0.000188642350208,1,0
0,0.0,5.9815823391,5.9815823391,0.00113121777832,0.0,0.0,0,0
0,9.12739504768,0.62656329625,0.62656329625,0.00113121777832,0.0,0.000234652679527,1,0
0,28.3025100096,0.626492673242,0.626492673242,0.00113121777832,0.0,0.000172538734946,1,0
0,39.7098724589,0.626490870539,0.626490870539,0.00113121777832,0.0,0.000924807619311,1,0
0,0.0,0.780893150578,0.780893150578,0.000266657590482,0.0,0.000467004842587,0,0
0,0.0,0.780893150578,0.780893150578,0.000266657590482,0.0,0.0,0,0
0,0.0,0.780893150578,0.780893150578,0.000266657590482,0.0,0.000204745965469,0,0
1,1.45531352358,-1.0,-1.0,0.000266657590482,0.0,-6.67149775125e-05,1,0
0,0.0,0.780893150578,0.780893150578,0.000266657590482,0.0,9.43211751038e-05,0,0
0,0.0,0.0186886454473,0.0186886454473,0.000266657590482,0.0,4.3709812853e-05,0,0
0,0.0,1.75827933014,1.75827933014,1.44718692322e-05,0.0,2.07046481935e-05,0,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,4.60103293189e-06,0,0
0,0.0,1.91511112098,1.91511112098,1.44718692322e-05,0.0,8.28185927741e-05,0,0
0,0.0,1.91508365616,1.91508365616,1.44718692322e-05,0.0,5.06113622508e-05,0,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,1.61036152616e-05,0,0
0,0.0,1.75837938251,1.75837938251,1.44718692322e-05,0.0,2.76061975914e-05,0,0
0,0.0,1.98965729614,1.98965729614,1.44718692322e-05,0.0,4.83108457849e-05,0,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,7.82175598422e-05,0,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,1.38030987957e-05,0,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,7.82175598422e-05,0,0
0,0.0,0.915112630832,0.915112630832,1.44718692322e-05,0.0,0.000112725306831,1,0
0,0.0,0.788948434159,0.788948434159,1.44718692322e-05,0.0,2.07046481935e-05,1,0
0,0.0,0.759994127004,0.759994127004,1.44718692322e-05,0.0,2.30051646595e-06,1,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,2.76061975914e-05,0,0
0,0.0,0.788948434159,0.788948434159,1.44718692322e-05,0.0,0.000119626856229,1,0
0,0.0,1.78894843416,1.78894843416,1.44718692322e-05,0.0,2.76061975914e-05,0,0
0,0.0,1.91510649366,1.91510649366,1.44718692322e-05,0.0,-2.30051646595e-06,0,0
0,0.0,1.98965729614,1.98965729614,1.44718692322e-05,0.0,4.83108457849e-05,0,0
0,0.0,1.91508365616,1.91508365616,1.44718692322e-05,0.0,5.06113622508e-05,0,0
0,0.0,0.800099770176,0.800099770176,0.000143914699587,0.0,1.61036152616e-05,0,0
0,18.2538767996,1.1683416113,1.1683416113,0.000143914699587,0.0,0.000565927050623,0,0
0,7.40559722392,-0.999999151393,-0.999999151393,0.000143914699587,0.0,0.000230051646595,1,0
0,0.0,0.800099770176,0.800099770176,0.000143914699587,0.0,1.38030987957e-05,0,0
1,0.0,0.800099770176,0.800099770176,0.000143914699587,0.0,-2.30051646595e-06,0,0
0,0.0,-0.999999151393,-0.999999151393,0.000143914699587,0.0,9.20206586379e-06,1,0
0,0.0,0.800099770176,0.800099770176,0.000143914699587,0.0,2.30051646595e-05,0,0
0,6.66323354329,2.01748189821e-07,2.01748189821e-07,0.000190546278224,0.0,0.000234652679527,0,0
0,20.1316457225,0.814634539189,0.814634539189,0.000190546278224,0.0,0.00025535732772,0,0
0,3.48722285012,2.24175253138e-07,2.24175253138e-07,0.000190546278224,0.0,6.44144610465e-05,0,0
0,0.399171741703,0.980094999363,0.980094999363,0.000190546278224,0.0,3.22072305233e-05,0,0
0,32.0181727133,-1.0,-1.0,0.000190546278224,0.0,0.000924807619311,1,0
0,22.6390462131,1.95565785788e-12,1.95565785788e-12,0.000190546278224,0.0,0.000172538734946,0,0
0,0.0,-1.0,-1.0,0.000222169992472,0.0,0.000101222724502,1,0
0,0.193387421382,1.28940344761,1.28940344761,0.000222169992472,0.0,0.000117326339763,0,0
0,1.78218725875,0.596212532358,0.596212532358,0.000222169992472,0.0,0.00109504583779,0,0
0,5.13566818816e-06,0.782357160336,0.782357160336,0.000222169992472,0.0,0.00131129438559,0,0
0,0.0,0.596212532358,0.596212532358,0.000222169992472,0.0,5.98134281146e-05,0,0
0,0.0,1.28936796326,1.28936796326,0.000222169992472,0.0,2.07046481935e-05,0,0
0,0.193164596679,3.8629613619e-08,3.8629613619e-08,0.000808548693954,0.0,0.00131129438559,0,0
0,26.9530932933,9.09256659964e-08,9.09256659964e-08,0.000808548693954,0.0,0.000305968689971,0,0
0,3.1171894394,6.41385869971e-08,6.41385869971e-08,0.000808548693954,0.0,-5.98134281146e-05,0,0
0,10.5227628545,0.984405642554,0.984405642554,0.000808548693954,0.0,0.000213948031333,0,0
0,10.7681149982,-1.0,-1.0,0.000808548693954,0.0,-3.22072305233e-05,1,0
0,1.56476887514,6.41385869971e-08,6.41385869971e-08,0.000808548693954,0.0,-7.36165269103e-05,0,0
0,1.19139088822,1.16005887378,1.16005887378,6.45874163881e-05,0.0,5.29118787168e-05,0,0
0,0.0,0.160058873778,0.160058873778,6.45874163881e-05,0.0,0.000117326339763,1,0
0,0.690057465958,1.75984543823,1.75984543823,6.45874163881e-05,0.0,0.00131129438559,0,0
0,5.97533497851,2.09105926035,2.09105926035,6.45874163881e-05,0.0,0.00117096288117,0,0
0,0.0,1.75998058647,1.75998058647,6.45874163881e-05,0.0,2.99067140573e-05,0,0
0,2.71447124263,1.16005887378,1.16005887378,6.45874163881e-05,0.0,-1.15025823297e-05,0,0
0,2.24814349579,0.160058873778,0.160058873778,6.45874163881e-05,0.0,0.0158965687797,1,0
0,1.37842923087,1.75995778996,1.75995778996,6.45874163881e-05,0.0,-4.83108457849e-05,0,0
0,2.0294518461,0.759825580229,0.759825580229,6.45874163881e-05,0.0,-5.75129116487e-05,0,0
0,2.06769988191,1.75995778996,1.75995778996,6.45874163881e-05,0.0,-4.83108457849e-05,0,0
0,0.0,1.16005887378,1.16005887378,6.45874163881e-05,0.0,6.21139445806e-05,0,0
0,23.7332207877,0.759805208973,0.759805208973,6.45874163881e-05,0.0,0.000312870239369,0,0
0,0.197518737181,-1.0,-1.0,0.00128585238104,0.0,0.000439398644996,1,0
0,0.928214595519,1.13888415735,1.13888415735,0.00128585238104,0.0,-0.000161036152616,0,0
0,0.0,1.19663252131,1.19663252131,0.00128585238104,0.0,2.76061975914e-05,0,0
0,6.70147283174,1.05990023261,1.05990023261,0.00128585238104,0.0,4.60103293189e-05,0,0
0,0.809675179825,1.15539963682,1.15539963682,0.00128585238104,0.0,0.00015873563615,0,0
0,0.384524871556,1.06011921282,1.06011921282,0.00128585238104,0.0,0.000140331504423,0,0
0,1.97805185535,0.580711612931,0.580711612931,0.000313557166697,0.0,0.000563626534157,0,0
0,0.38819501234,0.000512879840952,0.000512879840952,0.000313557166697,0.0,0.000591232731748,0,0
0,0.0,0.580711612931,0.580711612931,0.000313557166697,0.0,0.000911004520515,0,0
0,5.27652800847,-1.0,-1.0,0.000313557166697,0.0,0.000292165591175,1,0
0,0.19409750617,0.580711612931,0.580711612931,0.000313557166697,0.0,0.000575129116487,0,0
0,0.0,0.580711612931,0.580711612931,0.000313557166697,0.0,0.000335875404028,0,0
0,0.0,1.10921619891,1.10921619891,0.0010744022917,0.0,3.45077469892e-05,0,0
0,0.0,-0.677810047979,-0.677810047979,0.0010744022917,0.0,5.29118787168e-05,1,0
0,0.0,1.10921619891,1.10921619891,0.0010744022917,0.0,3.45077469892e-05,0,0
0,0.0,1.10921619891,1.10921619891,0.0010744022917,0.0,1.38030987957e-05,0,0
0,0.0,1.10921619891,1.10921619891,0.0010744022917,0.0,0.0,0,0
0,0.0,-0.677810047979,-0.677810047979,0.0010744022917,0.0,1.61036152616e-05,1,0
0,0.0,-2.17746773397,-2.17746773397,0.00021091409418,0.0,1.15025823297e-05,1,0
0,1.90430484437e-06,2.17746773397,2.17746773397,0.00021091409418,0.0,0.000326673338164,0,1
0,0.0,-0.57397243605,-0.57397243605,0.00021091409418,0.0,0.000296766624107,0,0
0,0.0,-1.17746773397,-1.17746773397,0.00021091409418,0.0,6.90154939784e-06,0,0
0,0.0,-0.162510343272,-0.162510343272,0.00021091409418,0.0,0.000161036152616,0,0
0,0.0,-1.17746773397,-1.17746773397,0.00021091409418,0.0,0.00068095287392,0,0
0,0.0,0.000916144337105,0.000916144337105,0.000159994554289,0.0,2.53056811254e-05,0,0
0,0.0,0.0284922609301,0.0284922609301,0.000159994554289,0.0,-6.90154939784e-06,0,0
1,0.0,0.0934840071366,0.0934840071366,0.000159994554289,0.0,2.07046481935e-05,0,0
0,0.0,-0.999083855663,-0.999083855663,0.000159994554289,0.0,2.30051646595e-05,1,0
0,0.0,-0.999083855663,-0.999083855663,0.000159994554289,0.0,2.99067140573e-05,1,0
0,0.0,2.24421437966,2.24421437966,0.000159994554289,0.0,3.45077469892e-05,0,0
0,0.0,0.0112222211256,0.0112222211256,0.000159994554289,0.0,0.000101222724502,0,0
0,0.0,1.33457752332,1.33457752332,0.000104251057987,0.0,4.60103293189e-05,0,0
0,0.0,0.334566894324,0.334566894324,0.000104251057987,0.0,-2.53056811254e-05,1,0
0,0.0,1.35406958257,1.35406958257,0.000104251057987,0.0,-2.07046481935e-05,0,0
0,0.0,1.33457752332,1.33457752332,0.000104251057987,0.0,6.90154939784e-06,0,0
0,0.0,0.334564980362,0.334564980362,0.000104251057987,0.0,2.99067140573e-05,1,0
0,0.0,1.33457752332,1.33457752332,0.000104251057987,0.0,9.20206586379e-06,0,0
0,0.0,0.594133951373,0.594133951373,0.000104251057987,0.0,-2.76061975914e-05,1,0
0,0.0,0.13483543142,0.13483543142,0.000104251057987,0.0,1.38030987957e-05,1,0
0,0.0,4.26275136161,4.26275136161,0.000104251057987,0.0,5.29118787168e-05,0,0
0,0.0,-0.634327931972,-0.634327931972,6.3783423653e-05,0.0,5.06113622508e-05,0,0
